bloomberg_ticker,numerai_exit_date,numerai_entry_date,hconm,hcik,map_start,map_end
CC US,2022-02-11,2003-01-31,CHEMOURS CO (THE),1627223.0,2015-07-11,2016-02-12
CCB US,2022-02-11,2021-10-29,COASTAL FINANCIAL CORP,1437958.0,2018-08-11,2099-12-31
CCBG US,2020-02-21,2008-11-28,CAPITAL CITY BK GROUP INC,726601.0,2007-04-14,2099-12-31
CCBI US,2006-09-01,2003-10-03,COMMERCIAL CAPITAL BANCORP,1184818.0,2007-04-14,2099-12-31
CCC US,2018-03-09,2004-12-03,CALGON CARBON CORP,812701.0,2007-04-14,2099-12-31
CCC US,2018-03-09,2004-12-03,CLARIVATE ANALYTICS PLC,1764046.0,2019-06-08,2021-02-12
CCC US,2018-03-09,2004-12-03,CLARIVATE PLC,1764046.0,2021-02-13,2099-12-31
CCCC US,2022-02-11,2021-06-25,C4 THERAPEUTICS INC,1662579.0,2020-12-12,2099-12-31
CCCC US,2022-02-11,2021-06-25,C4 THERAPEUTICS INC -REDH,1662579.0,2020-11-14,2020-12-11
CCCG US,2006-01-20,2004-10-15,CCC INFORMATION SVCS GRP INC,1017917.0,2007-04-14,2099-12-31
CCE US,2016-05-27,2010-11-05,COCA-COLA ENTERPRISES INC,804055.0,2007-04-14,2011-03-11
CCE US,2016-05-27,2010-11-05,COCA-COLA ENTERPRISES INC,1491675.0,2011-03-12,2016-06-10
CCE US,2016-05-27,2010-11-05,COCA-COLA EUROPACIFIC PARTNE,1650107.0,2021-06-14,2099-12-31
CCE US,2016-05-27,2010-11-05,COCA-COLA EUROPEAN PARTNERS,1650107.0,2016-06-11,2021-06-13
CCE US,2016-05-27,2010-11-05,COCA-COLA ENTERPRISES INC,804055.0,2007-04-14,2011-03-11
CCE US,2016-05-27,2010-11-05,COCA-COLA ENTERPRISES INC,1491675.0,2011-03-12,2016-06-10
CCE US,2016-05-27,2010-11-05,COCA-COLA EUROPACIFIC PARTNE,1650107.0,2021-06-14,2099-12-31
CCE US,2016-05-27,2010-11-05,COCA-COLA EUROPEAN PARTNERS,1650107.0,2016-06-11,2021-06-13
CCH US,2004-07-30,2003-01-31,COCA-COLA HBC AG,1190713.0,2013-05-11,2013-07-14
CCH US,2004-07-30,2003-01-31,COCA-COLA HBC AG,1558633.0,2013-07-15,2099-12-31
CCH US,2004-07-30,2003-01-31,COCA-COLA HELLENIC BOTTLING,1190713.0,2007-04-14,2013-05-10
CCI US,2014-02-28,2003-01-31,CROWN CASTLE INTL CORP,1051470.0,2014-03-08,2016-09-09
CCI US,2014-02-28,2003-01-31,CROWN CASTLE INTL CORP,1051470.0,2014-03-08,2016-09-09
CCI US,2014-02-28,2003-01-31,CROWN CASTLE INTL CORP,1609942.0,2014-07-12,2015-04-10
CCI US,2014-02-28,2003-01-31,CROWN CASTLE INTL CORP,1609942.0,2014-07-12,2015-04-10
CCI US,2014-02-28,2003-01-31,CROWN CASTLE INTL CORP,1051470.0,2007-04-14,2014-03-07
CCI US,2014-02-28,2003-01-31,CROWN CASTLE INTL CORP,1051470.0,2007-04-14,2014-03-07
CCI US,2014-02-28,2003-01-31,CROWN CASTLE INTL CORP,1051470.0,2016-09-10,2099-12-31
CCI US,2014-02-28,2003-01-31,CROWN CASTLE INTL CORP,1051470.0,2016-09-10,2099-12-31
CCIX US,2014-02-07,2011-05-27,COLEMAN CABLE INC,1323653.0,2007-04-14,2099-12-31
CCK US,2022-02-11,2003-03-21,CROWN HOLDINGS INC,1219601.0,2007-04-14,2099-12-31
CCL US,2022-02-11,2020-03-06,CARNIVAL CORP/PLC (USA),815097.0,2007-04-14,2019-11-08
CCL US,2022-02-11,2020-03-06,CARNIVAL CORPORATION & PLC,815097.0,2019-11-09,2099-12-31
CCMP US,2022-02-11,2003-01-31,CABOT MICROELECTRONICS CORP,1102934.0,2007-04-14,2020-10-09
CCMP US,2022-02-11,2003-01-31,CABOT MICROELECTRONICS CORP,1102934.0,2007-04-14,2020-10-09
CCMP US,2022-02-11,2003-01-31,CMC MATERIALS INC,1102934.0,2020-10-10,2099-12-31
CCMP US,2022-02-11,2003-01-31,CMC MATERIALS INC,1102934.0,2020-10-10,2099-12-31
CCN US,2017-06-30,2017-06-30,CARDCONNECT CORP,1614818.0,2016-08-13,2099-12-31
CCO US,2022-02-11,2006-08-04,CLEAR CHANNEL OUTDOOR HLDGS,1334978.0,2007-04-14,2018-10-12
CCO US,2022-02-11,2006-08-04,CLEAR CHANNEL OUTDOOR HLDGS,1334978.0,2007-04-14,2018-10-12
CCO US,2022-02-11,2006-08-04,CLEAR CHANNEL OUTDOOR HLDGS,1334978.0,2018-10-13,2099-12-31
CCO US,2022-02-11,2006-08-04,CLEAR CHANNEL OUTDOOR HLDGS,1334978.0,2018-10-13,2099-12-31
CCOI US,2022-02-11,2006-03-24,COGENT COMMUNICATIONS GRP,1158324.0,2007-04-14,2014-06-13
CCOI US,2022-02-11,2006-03-24,COGENT COMMUNICATIONS HLDGS,1158324.0,2014-06-14,2099-12-31
CCRD US,2022-02-11,2003-05-23,CONCORD COMMUNICATIONS INC,915290.0,2007-04-14,2099-12-31
CCRD US,2022-02-11,2003-05-23,INTELLIGENT SYSTEM CORP,320340.0,2009-08-01,2016-05-13
CCRD US,2022-02-11,2003-05-23,INTELLIGENT SYSTEM CORP,320340.0,2008-08-09,2009-07-31
CCRD US,2022-02-11,2003-05-23,CORECARD CORPORATION,320340.0,2022-01-08,2099-12-31
CCRD US,2022-02-11,2003-05-23,INTELLIGENT SYSTEM CORP,320340.0,2007-04-14,2022-01-07
CCRN US,2022-02-11,2003-12-12,CROSS COUNTRY HEALTHCARE INC,1141103.0,2007-04-14,2099-12-31
CCRT US,2008-02-01,2003-05-30,ATLANTICUS HOLDINGS CORP,1464343.0,2012-12-08,2099-12-31
CCRT US,2008-02-01,2003-05-30,ATLANTICUS HOLDINGS CORP,1464343.0,2012-12-08,2099-12-31
CCRT US,2008-02-01,2003-05-30,COMPUCREDIT CORP,1068199.0,2007-04-14,2009-07-10
CCRT US,2008-02-01,2003-05-30,COMPUCREDIT CORP,1068199.0,2007-04-14,2009-07-10
CCRT US,2008-02-01,2003-05-30,COMPUCREDIT HOLDINGS CORP,1464343.0,2009-07-11,2012-12-07
CCRT US,2008-02-01,2003-05-30,COMPUCREDIT HOLDINGS CORP,1464343.0,2009-07-11,2012-12-07
CCS US,2022-02-11,2015-03-13,CENTURY COMMUNITIES INC,1576940.0,2014-07-12,2099-12-31
CCS US,2022-02-11,2015-03-13,CENTURY COMMUNITIES INC-REDH,1576940.0,2014-05-10,2014-07-11
CCUR US,2004-06-18,2003-08-22,CCUR HOLDINGS INC,749038.0,2020-03-14,2099-12-31
CCUR US,2004-06-18,2003-08-22,CCUR HOLDINGS INC,749038.0,2020-03-14,2099-12-31
CCUR US,2004-06-18,2003-08-22,CCUR HOLDINGS INC,749038.0,2020-03-14,2099-12-31
CCUR US,2004-06-18,2003-08-22,CONCURRENT COMPUTER CP,749038.0,2007-04-14,2014-03-07
CCUR US,2004-06-18,2003-08-22,CONCURRENT COMPUTER CP,749038.0,2007-04-14,2014-03-07
CCUR US,2004-06-18,2003-08-22,CONCURRENT COMPUTER CP,749038.0,2007-04-14,2014-03-07
CCUR US,2004-06-18,2003-08-22,CCUR HOLDINGS INC,749038.0,2018-01-13,2020-03-13
CCUR US,2004-06-18,2003-08-22,CCUR HOLDINGS INC,749038.0,2018-01-13,2020-03-13
CCUR US,2004-06-18,2003-08-22,CCUR HOLDINGS INC,749038.0,2018-01-13,2020-03-13
CCUR US,2004-06-18,2003-08-22,CONCURRENT COMPUTER CP,749038.0,2014-03-08,2018-01-12
CCUR US,2004-06-18,2003-08-22,CONCURRENT COMPUTER CP,749038.0,2014-03-08,2018-01-12
CCUR US,2004-06-18,2003-08-22,CONCURRENT COMPUTER CP,749038.0,2014-03-08,2018-01-12
CCXI US,2022-02-11,2013-04-26,CHEMOCENTRYX INC,1340652.0,2012-03-10,2099-12-31
CCXI US,2022-02-11,2013-04-26,CHEMOCENTRYX INC-REDH,1340652.0,2008-04-12,2012-03-09
CDAK US,2021-10-01,2021-07-09,CODIAK BIOSCIENCES IN,1659352.0,2021-04-10,2099-12-31
CDAK US,2021-10-01,2021-07-09,CODIAK BIOSCIENCES IN -REDH,1659352.0,2019-06-08,2021-04-09
CDAY US,2022-02-11,2019-01-18,CERIDIAN HCM HOLDING,1725057.0,2018-06-09,2099-12-31
CDAY US,2022-02-11,2019-01-18,CERIDIAN HCM HOLDING -REDH,1725057.0,2018-05-12,2018-06-08
CDE US,2022-02-11,2006-03-31,COEUR MINING INC,215466.0,2019-06-08,2099-12-31
CDE US,2022-02-11,2006-03-31,COEUR MINING INC,215466.0,2019-06-08,2099-12-31
CDE US,2022-02-11,2006-03-31,COEUR D'ALENE MINES CORP,215466.0,2007-04-14,2013-06-07
CDE US,2022-02-11,2006-03-31,COEUR D'ALENE MINES CORP,215466.0,2007-04-14,2013-06-07
CDE US,2022-02-11,2006-03-31,COEUR MINING INC,215466.0,2013-06-08,2014-03-07
CDE US,2022-02-11,2006-03-31,COEUR MINING INC,215466.0,2013-06-08,2014-03-07
CDE US,2022-02-11,2006-03-31,COEUR MINING INC,215466.0,2014-03-08,2019-06-07
CDE US,2022-02-11,2006-03-31,COEUR MINING INC,215466.0,2014-03-08,2019-06-07
CDE US,2022-02-11,2006-03-31,OSCIENT PHARMACEUTICALS CORP,356830.0,2007-04-14,2099-12-31
CDEV US,2022-02-11,2017-06-30,CENTENNIAL RES DVLPMNT INC,1658566.0,2016-11-12,2099-12-31
CDEV US,2022-02-11,2017-06-30,ARGENT CAPITAL CORP,892833.0,2007-04-14,2099-12-31
CDI US,2014-02-28,2003-05-30,CDI CORP,18396.0,2007-04-14,2008-09-12
CDI US,2014-02-28,2003-05-30,CDI CORP,18396.0,2008-09-13,2099-12-31
CDIC US,2005-03-11,2003-10-24,CARDIODYNAMICS INTL CORP,719722.0,2007-04-14,2099-12-31
CDIC US,2005-03-11,2003-10-24,CARDIODYNAMICS INTL CORP,719722.0,2007-04-14,2099-12-31
CDK US,2022-02-11,2015-06-12,CDK GLOBAL INC,1609702.0,2014-10-11,2099-12-31
CDL US,2008-08-15,2004-06-25,CITADEL BROADCASTING CORP,1174527.0,2007-04-14,2099-12-31
CDLX US,2022-02-11,2018-11-02,CARDLYTICS INC,1666071.0,2018-03-10,2018-10-12
CDLX US,2022-02-11,2018-11-02,CARDLYTICS INC -REDH,1666071.0,2018-02-10,2018-03-09
CDLX US,2022-02-11,2018-11-02,CARDLYTICS INC,1666071.0,2018-10-13,2099-12-31
CDMO US,2022-02-11,2010-12-24,AVID BIOSERVICES INC,704562.0,2018-01-13,2099-12-31
CDMO US,2022-02-11,2010-12-24,PEREGRINE PHARMACEUTICLS INC,704562.0,2007-04-14,2018-01-12
CDN US,2005-10-28,2003-01-31,CADENCE DESIGN SYSTEMS INC,813672.0,2007-04-14,2099-12-31
CDNA US,2022-02-11,2018-09-14,CAREDX INC,1217234.0,2014-08-09,2099-12-31
CDNA US,2022-02-11,2018-09-14,CAREDX INC  -REDH,1217234.0,2014-07-12,2014-08-08
CDNA US,2022-02-11,2018-09-14,XDX INC-REDH,1217234.0,2008-05-10,2014-07-11
CDNS US,2022-02-11,2005-11-04,CADENCE DESIGN SYSTEMS INC,813672.0,2007-04-14,2099-12-31
CDR US,2006-04-28,2005-02-18,CEDAR REALTY TRUST INC,761648.0,2011-11-12,2016-09-09
CDR US,2006-04-28,2005-02-18,CEDAR REALTY TRUST INC,761648.0,2011-11-12,2016-09-09
CDR US,2006-04-28,2005-02-18,CEDAR SHOPPING CENTERS INC,761648.0,2007-04-14,2011-11-11
CDR US,2006-04-28,2005-02-18,CEDAR SHOPPING CENTERS INC,761648.0,2007-04-14,2011-11-11
CDR US,2006-04-28,2005-02-18,CEDAR REALTY TRUST INC,761648.0,2016-09-10,2099-12-31
CDR US,2006-04-28,2005-02-18,CEDAR REALTY TRUST INC,761648.0,2016-09-10,2099-12-31
CDTX US,2021-04-16,2021-02-19,CIDARA THERAPEUTICS INC,1610618.0,2015-05-10,2099-12-31
CDTX US,2021-04-16,2021-02-19,CIDARA THERAPEUTICS INC-REDH,1610618.0,2015-04-11,2015-05-09
CDW US,2022-02-11,2014-03-21,CDW CORP,899171.0,2007-04-14,2011-12-09
CDW US,2022-02-11,2014-03-21,CDW CORP,1402057.0,2011-12-10,2099-12-31
CDX US,2005-09-09,2003-01-31,CATELLUS DEVELOPMENT CORP,1228862.0,2010-09-11,2099-12-31
CDXC US,2022-01-14,2020-01-17,CHROMADEX CORP,1386570.0,2009-03-14,2011-01-07
CDXC US,2022-01-14,2020-01-17,CHROMADEX CORP,1386570.0,2011-01-08,2099-12-31
CDXS US,2022-02-11,2011-01-14,CODEXIS INC,1200375.0,2014-03-08,2018-03-09
CDXS US,2022-02-11,2011-01-14,CODEXIS INC,1200375.0,2010-06-12,2014-03-07
CDXS US,2022-02-11,2011-01-14,CODEXIS INC-REDH,1200375.0,2008-05-10,2010-06-11
CDXS US,2022-02-11,2011-01-14,CODEXIS INC,1200375.0,2018-03-10,2099-12-31
CE US,2022-02-11,2003-01-31,CONCORD EFS INC,740112.0,2007-04-14,2099-12-31
CE US,2022-02-11,2003-01-31,CELANESE CORP,1306830.0,2007-04-14,2011-08-12
CE US,2022-02-11,2003-01-31,CELANESE CORP,1306830.0,2011-08-13,2099-12-31
CEB US,2017-03-31,2003-01-31,CORPORATE EXECUTIVE BRD CO,1066104.0,2007-04-14,2008-09-12
CEB US,2017-03-31,2003-01-31,CORPORATE EXECUTIVE BRD CO,1066104.0,2007-04-14,2008-09-12
CEB US,2017-03-31,2003-01-31,CEB INC,1066104.0,2015-06-13,2099-12-31
CEB US,2017-03-31,2003-01-31,CEB INC,1066104.0,2015-06-13,2099-12-31
CEB US,2017-03-31,2003-01-31,CORPORATE EXECUTIVE BRD CO,1066104.0,2008-09-13,2015-06-12
CEB US,2017-03-31,2003-01-31,CORPORATE EXECUTIVE BRD CO,1066104.0,2008-09-13,2015-06-12
CEC US,2014-02-14,2003-01-31,CEC ENTERTAINMENT INC,813920.0,2007-04-14,2099-12-31
CECE US,2017-11-03,2013-08-30,CECO ENVIRONMENTAL CORP,3197.0,2007-04-14,2099-12-31
CEDC US,2011-12-02,2004-03-19,CENTRAL EUROPEAN DIST CORP,1046880.0,2008-06-14,2008-07-11
CEDC US,2011-12-02,2004-03-19,CENTRAL EUROPEAN DIST CORP,1046880.0,2007-04-14,2007-07-13
CEDC US,2011-12-02,2004-03-19,CENTRAL EUROPEAN DIST CORP,1046880.0,2007-07-14,2099-12-31
CEG US,2012-03-09,2003-01-31,CONSTELLATION ENERGY GRP INC,1004440.0,2007-04-14,2099-12-31
CEGE US,2008-08-22,2003-02-21,CELL GENESYS INC,865231.0,2007-04-14,2099-12-31
CEI US,2006-04-28,2003-10-03,CRESCENT R E EQUITIES INC,918958.0,2007-04-14,2099-12-31
CEI US,2006-04-28,2003-10-03,CAMBER ENERGY INC,1309082.0,2017-01-14,2099-12-31
CEI US,2006-04-28,2003-10-03,CAMBER ENERGY INC,1309082.0,2017-01-14,2099-12-31
CEI US,2006-04-28,2003-10-03,CAMBER ENERGY INC,1309082.0,2017-01-14,2099-12-31
CEI US,2006-04-28,2003-10-03,CAMBER ENERGY INC,1309082.0,2017-01-14,2099-12-31
CEI US,2006-04-28,2003-10-03,CAMBER ENERGY INC,1309082.0,2017-01-14,2099-12-31
CEI US,2006-04-28,2003-10-03,LUCAS ENERGY INC,1309082.0,2008-03-08,2017-01-13
CEI US,2006-04-28,2003-10-03,LUCAS ENERGY INC,1309082.0,2008-03-08,2017-01-13
CEI US,2006-04-28,2003-10-03,LUCAS ENERGY INC,1309082.0,2008-03-08,2017-01-13
CEI US,2006-04-28,2003-10-03,LUCAS ENERGY INC,1309082.0,2008-03-08,2017-01-13
CEI US,2006-04-28,2003-10-03,LUCAS ENERGY INC,1309082.0,2008-03-08,2017-01-13
CEIX US,2022-02-11,2018-08-10,CONSOL ENERGY INC,1710366.0,2018-03-10,2099-12-31
CEIX US,2022-02-11,2018-08-10,CONSOL ENERGY INC -SPN,1710366.0,2017-12-09,2018-03-09
CELG US,2019-11-15,2003-01-31,CELGENE CORP,816284.0,2007-04-14,2099-12-31
CELH US,2022-02-11,2019-11-22,CELSIUS HOLDINGS INC,1341766.0,2008-10-11,2099-12-31
CELL US,2012-10-12,2004-08-20,BRIGHTPOINT INC,918946.0,2007-04-14,2099-12-31
CEM US,2009-01-30,2004-06-25,CHEMTURA CORP,1091862.0,2010-11-13,2099-12-31
CEM US,2009-01-30,2004-06-25,CHEMTURA CORPORATION,1091862.0,2007-04-14,2010-11-12
CEN US,2007-11-02,2003-01-31,CERIDIAN CORP,1124887.0,2010-11-13,2011-12-09
CEN US,2007-11-02,2003-01-31,CERIDIAN CORP,1124887.0,2007-04-14,2099-12-31
CENT US,2021-05-28,2003-08-08,CENTRAL GARDEN & PET CO,887733.0,2007-04-14,2099-12-31
CENTA US,2022-02-11,2007-11-02,CENTRAL GARDEN & PET CO,887733.0,2007-04-14,2099-12-31
CENX US,2022-02-11,2003-10-24,CENTURY ALUMINUM CO,949157.0,2007-04-14,2099-12-31
CEPH US,2011-10-07,2003-01-31,CEPHALON INC,873364.0,2007-04-14,2099-12-31
CERC US,2021-08-20,2020-07-24,AVALO THERAPEUTICS INC,1534120.0,2021-11-13,2099-12-31
CERC US,2021-08-20,2020-07-24,AVALO THERAPEUTICS INC,1534120.0,2021-09-11,2021-11-12
CERC US,2021-08-20,2020-07-24,CERECOR INC,1534120.0,2015-11-14,2021-09-10
CERC US,2021-08-20,2020-07-24,CERECOR INC -REDH,1534120.0,2015-10-10,2015-11-13
CERE US,2022-02-11,2021-07-23,CEREVEL THERAPEUTICS HOLDING,1805387.0,2020-11-14,2099-12-31
CERN US,2022-02-11,2003-01-31,CERNER CORP,804753.0,2007-04-14,2099-12-31
CERS US,2022-02-11,2003-07-18,CERUS CORP,1020214.0,2007-04-14,2099-12-31
CERT US,2022-02-11,2021-09-03,CERTARA INC,1827090.0,2021-02-13,2099-12-31
CERT US,2022-02-11,2021-09-03,CERTARA INC -REDH,1827090.0,2021-01-09,2021-02-12
CETV US,2020-08-28,2007-06-29,CENTRAL EUROPEAN MEDIA,925645.0,2007-04-14,2018-10-12
CETV US,2020-08-28,2007-06-29,CENTRAL EUROPEAN MEDIA,925645.0,2018-10-13,2099-12-31
CEVA US,2022-02-11,2004-01-16,CEVA INC,1173489.0,2007-04-14,2099-12-31
CF US,2022-02-11,2003-01-31,CHARTER ONE FINANCIAL INC,819692.0,2007-04-14,2099-12-31
CF US,2022-02-11,2003-01-31,CF INDUSTRIES HOLDINGS INC,1324404.0,2007-04-14,2099-12-31
CFB US,2022-02-11,2003-01-31,COMMERCIAL FEDERAL CORP,744778.0,2007-04-14,2099-12-31
CFB US,2022-02-11,2003-01-31,CROSSFIRST BANKSHARES INC,1458412.0,2019-09-14,2099-12-31
CFC US,2008-06-27,2003-01-31,COUNTRYWIDE FINANCIAL CORP,25191.0,2007-04-14,2099-12-31
CFFN US,2022-02-11,2011-01-07,CAPITOL FEDERAL FINANCIAL,1074433.0,2007-04-14,2010-05-07
CFFN US,2022-02-11,2011-01-07,CAPITOL FEDERAL FINANCIAL,1490906.0,2010-05-08,2011-01-07
CFFN US,2022-02-11,2011-01-07,CAPITOL FEDERAL FINL INC,1490906.0,2011-01-08,2099-12-31
CFG US,2022-02-11,2015-06-19,CITIZENS FINANCIAL GROUP INC,759944.0,2014-10-11,2099-12-31
CFL US,2010-05-07,2009-07-10,BRINKS HOME SECURITY HLDGS,1436040.0,2008-11-08,2099-12-31
CFMS US,2019-11-08,2016-05-20,CONFORMIS INC,1305773.0,2015-07-11,2099-12-31
CFMS US,2019-11-08,2016-05-20,CONFORMIS INC  -REDH,1305773.0,2015-06-13,2015-07-10
CFN US,2015-03-13,2010-05-14,CAREFUSION CORP,1457543.0,2009-09-12,2099-12-31
CFN US,2015-03-13,2010-05-14,CAREFUSION CORP -SPN,1457543.0,2009-08-01,2009-09-11
CFNL US,2017-04-21,2005-07-29,CARDINAL FINANCIAL CORP,1060523.0,2007-04-14,2099-12-31
CFR US,2022-02-11,2003-01-31,CULLEN/FROST BANKERS INC,39263.0,2007-04-14,2099-12-31
CFRX US,2021-06-25,2020-07-03,CONTRAFECT CORP,1478069.0,2014-08-09,2099-12-31
CFRX US,2021-06-25,2020-07-03,USCORP,873185.0,2007-04-14,2099-12-31
CFSG US,2009-11-13,2009-08-07,CHINA FIRE & SECURTY GRP INC,1271940.0,2008-01-12,2099-12-31
CFSG US,2009-11-13,2009-08-07,CHINA FIRE & SECURTY GRP INC,1271940.0,2007-04-14,2008-01-11
CFSI US,2006-02-24,2005-04-15,COLLEGIATE FUNDING SERVICES,1286686.0,2007-04-14,2099-12-31
CFW US,2008-09-26,2004-05-07,CANO PETROLEUM INC,1253710.0,2007-04-14,2099-12-31
CFX US,2022-02-11,2009-06-26,COLFAX CORP,1420800.0,2008-06-14,2099-12-31
CFX US,2022-02-11,2009-06-26,COLFAX CORP-REDH,1420800.0,2008-04-12,2008-06-13
CG US,2022-02-11,2003-01-31,LORILLARD INC,1424847.0,2008-11-08,2099-12-31
CG US,2022-02-11,2003-01-31,CARLYLE GROUP INC,1527166.0,2020-01-11,2099-12-31
CG US,2022-02-11,2003-01-31,CARLYLE GROUP INC,1527166.0,2020-01-11,2099-12-31
CG US,2022-02-11,2003-01-31,CARLYLE GROUP LP,1527166.0,2012-05-12,2020-01-10
CG US,2022-02-11,2003-01-31,CARLYLE GROUP LP,1527166.0,2012-05-12,2020-01-10
CG US,2022-02-11,2003-01-31,CARLYLE GROUP LP  -REDH,1527166.0,2011-10-08,2012-05-11
CG US,2022-02-11,2003-01-31,CARLYLE GROUP LP  -REDH,1527166.0,2011-10-08,2012-05-11
CGC US,2011-03-18,2006-06-09,CASCADE NATURAL GAS CORP,18072.0,2007-04-14,2099-12-31
CGC US,2011-03-18,2006-06-09,CAPITAL GOLD CORP,726845.0,2007-04-14,2099-12-31
CGC US,2011-03-18,2006-06-09,CANOPY GROWTH CORP,1737927.0,2018-06-09,2099-12-31
CGC US,2011-03-18,2006-06-09,PHIBRO ANIMAL HEALTH -REDH,1069899.0,2014-04-12,2014-05-09
CGC US,2011-03-18,2006-06-09,PHIBRO ANIMAL HEALTH CORP,1069899.0,2014-05-10,2099-12-31
CGEM US,2022-02-11,2021-10-01,CULLINAN ONCOLOGY INC,1789972.0,2021-03-13,2099-12-31
CGEM US,2022-02-11,2021-10-01,CULLINAN ONCOLOGY LLC -REDH,1789972.0,2021-02-13,2021-03-12
CGI US,2008-05-30,2003-01-31,CELADON GROUP INC,865941.0,2007-04-14,2099-12-31
CGI US,2008-05-30,2003-01-31,COMMERCE GROUP INC/MA,811612.0,2007-04-14,2099-12-31
CGNX US,2022-02-11,2003-01-31,COGNEX CORP,851205.0,2007-04-14,2099-12-31
CGRB US,2009-07-10,2008-08-08,COUGAR BIOTECHNOLOGY INC,1335102.0,2007-12-08,2099-12-31
CGX US,2012-11-02,2003-01-31,CONSOLIDATED GRAPHICS INC,921500.0,2007-04-14,2099-12-31
CHAP US,2007-09-14,2006-08-04,CHAPARRAL STEEL CO,1319048.0,2007-04-14,2099-12-31
CHAP US,2007-09-14,2006-08-04,CHAPARRAL ENERGY INC,1346980.0,2008-08-09,2099-12-31
CHAP US,2007-09-14,2006-08-04,CHAPARRAL ENERGY INC -REDH,1346980.0,2007-04-14,2008-08-08
CHAP US,2007-09-14,2006-08-04,BIRKS & MAYORS INC,1179821.0,2007-04-14,2013-10-12
CHAP US,2007-09-14,2006-08-04,BIRKS GROUP INC,1179821.0,2013-10-13,2099-12-31
CHB US,2008-11-07,2003-01-31,CHAMPION ENTERPRISES INC,814068.0,2007-04-14,2099-12-31
CHC US,2007-03-09,2003-10-03,CENTERLINE HOLDING CO,1043325.0,2007-04-14,2011-02-11
CHC US,2007-03-09,2003-10-03,CENTERLINE HOLDING CO,1043325.0,2011-02-12,2099-12-31
CHC US,2007-03-09,2003-10-03,CHINA HYDROELECTRIC CORP-ADR,1477156.0,2010-02-13,2014-03-07
CHC US,2007-03-09,2003-10-03,CHINA HYDROELECTRIC-ADR-REDH,1477156.0,2010-01-09,2010-02-12
CHC US,2007-03-09,2003-10-03,CHINA HYDROELECTRIC CORP-ADR,1477156.0,2014-03-08,2099-12-31
CHCI US,2006-03-03,2005-09-09,COMSTOCK HOLDING COS INC,1299969.0,2012-07-14,2021-11-12
CHCI US,2006-03-03,2005-09-09,COMSTOCK HOLDING COS INC,1299969.0,2012-07-14,2021-11-12
CHCI US,2006-03-03,2005-09-09,COMSTOCK HOMEBUILDING COS,1299969.0,2007-04-14,2012-07-13
CHCI US,2006-03-03,2005-09-09,COMSTOCK HOMEBUILDING COS,1299969.0,2007-04-14,2012-07-13
CHCI US,2006-03-03,2005-09-09,COMSTOCK HOLDING COS INC,1299969.0,2021-11-13,2099-12-31
CHCI US,2006-03-03,2005-09-09,COMSTOCK HOLDING COS INC,1299969.0,2021-11-13,2099-12-31
CHCO US,2022-02-11,2003-10-24,CITY HOLDING CO,726854.0,2010-05-08,2099-12-31
CHCO US,2022-02-11,2003-10-24,CITY HOLDING COMPANY,726854.0,2007-04-14,2010-05-07
CHD US,2022-02-11,2003-01-31,CHURCH & DWIGHT INC,313927.0,2007-04-14,2099-12-31
CHDN US,2022-02-11,2005-07-08,CHURCHILL DOWNS INC,20212.0,2007-04-14,2099-12-31
CHDX US,2010-10-22,2008-07-04,CHINDEX INTL INC,922717.0,2007-04-14,2013-05-10
CHDX US,2010-10-22,2008-07-04,CHINDEX INTL INC,922717.0,2013-05-11,2099-12-31
CHE US,2022-02-11,2004-07-09,CHEMED CORP,19584.0,2007-04-14,2099-12-31
CHEF US,2022-02-11,2012-04-20,CHEFS' WAREHOUSE INC,1517175.0,2011-08-13,2099-12-31
CHEF US,2022-02-11,2012-04-20,CHEFS' WAREHOUSE INC  -REDH,1517175.0,2011-05-14,2011-08-12
CHFC US,2019-07-26,2004-03-26,CHEMICAL FINANCIAL CORP,19612.0,2007-04-14,2019-08-09
CHFC US,2019-07-26,2004-03-26,CHEMICAL FINANCIAL CORP,814184.0,2021-07-10,2099-12-31
CHFN US,2018-08-31,2018-06-29,CHARTER FINANCIAL CORP/GA,1136796.0,2007-04-14,2013-04-12
CHFN US,2018-08-31,2018-06-29,CHARTER FINANCIAL CORP/MD,1478726.0,2013-04-13,2099-12-31
CHG US,2013-06-21,2009-04-10,CH ENERGY GROUP INC,1061393.0,2007-04-14,2099-12-31
CHGG US,2022-02-11,2014-08-08,CHEGG INC,1364954.0,2014-06-14,2099-12-31
CHGG US,2022-02-11,2014-08-08,CHEGG INC,1364954.0,2013-12-14,2014-06-13
CHGG US,2022-02-11,2014-08-08,CHEGG INC  -REDH,1364954.0,2013-09-17,2013-12-13
CHH US,2022-02-11,2003-01-31,CHOICE HOTELS INTL INC,1046311.0,2007-04-14,2099-12-31
CHIC US,2009-10-09,2003-07-18,CHARLOTTE RUSSE HOLDING INC,1092006.0,2007-04-14,2099-12-31
CHINA US,2010-08-20,2010-07-02,CDC CORP,1076770.0,2007-04-14,2099-12-31
CHINA US,2010-08-20,2010-07-02,CDC CORP,1076770.0,2007-04-14,2099-12-31
CHIR US,2006-04-14,2006-02-24,CHIRON CORP,706539.0,2007-04-14,2099-12-31
CHKE US,2016-01-01,2006-12-22,APEX GLOBAL BRANDS INC,844161.0,2019-07-13,2099-12-31
CHKE US,2016-01-01,2006-12-22,CHEROKEE INC/DE,844161.0,2007-04-14,2019-07-12
